VLFPWR,LFPWR,HFPWR,VLFP,LFP,HFP,VLFWFV,LFWFV,HFWFV,TP,LFHF,FREQRATIO,FREQRATIOV,NFBV,PR,SDNN,O2SD,BR,SDBB,MINVENT
44.083618,69.191801,65.087359,328.404512,76.128275,110.320693,147.673232,94.747474,101.534856,62.831251,104.402113,18.575477,28.697016,47.463542,99.956232,48.463628,65.200437,0.000000,0.000000,0.000000
41.157381,73.806446,63.386186,328.404512,76.128275,110.320693,153.517241,95.478884,102.303254,63.534061,114.353899,13.890072,21.470218,44.714185,99.099087,48.307471,63.423137,0.000000,0.000000,0.000000
42.426022,70.120298,66.308153,388.114424,76.128275,110.320693,153.934657,96.162254,102.169092,65.635908,103.855170,14.180062,21.480720,45.906142,100.089418,48.008722,63.448284,0.000000,0.000000,0.000000
45.655196,66.322724,67.349172,388.114424,76.128275,107.784585,151.674074,97.507676,102.589831,66.545265,96.712229,16.234151,26.032449,48.940125,100.896049,46.432314,61.753844,0.000000,0.000000,0.000000
46.578129,63.509646,68.214639,388.114424,76.128275,111.588747,151.491507,96.782244,103.095584,66.197416,91.435198,16.927442,27.417440,49.807271,100.862180,46.647638,65.632088,0.000000,0.000000,0.000000
47.457131,64.864952,70.062099,388.114424,108.754678,111.588747,150.614657,100.341479,102.747697,68.781440,90.923942,18.140164,27.447065,50.633140,100.289864,47.202205,71.410297,0.000000,0.000000,0.000000
43.538031,68.197104,72.474037,388.114424,87.003743,110.320693,150.322632,100.432642,102.777355,70.403456,92.413364,15.776220,22.103481,46.950934,100.373620,46.325609,76.651018,0.000000,0.000000,0.000000
42.749478,68.490177,70.753254,388.114424,87.003743,110.320693,149.607739,100.186953,101.311933,71.669228,95.067740,15.211824,20.863206,46.210046,100.390389,45.324011,76.686712,0.000000,0.000000,0.000000
44.557235,67.682936,71.560548,388.114424,135.943348,109.052639,152.947056,102.513905,101.166745,73.634748,92.887405,15.293827,19.878602,47.908531,100.022781,47.011799,72.544418,0.000000,0.000000,0.000000
41.920328,71.705708,72.900834,388.114424,119.630146,109.052639,147.204913,99.692808,101.315947,72.490012,96.598977,16.476866,20.818761,45.431015,100.524735,46.160429,69.167864,0.000000,0.000000,0.000000
37.267315,70.405877,73.092379,388.114424,114.192412,109.052639,146.075430,99.946571,102.515685,71.146785,94.599342,14.019460,16.836034,41.059258,100.592043,45.002230,66.555212,0.000000,0.000000,0.000000
28.062229,71.156197,70.446566,388.114424,119.630146,109.052639,132.304351,99.491582,101.514228,69.686519,99.198294,14.446965,14.983288,32.410583,100.693175,41.250700,62.933659,0.000000,0.000000,0.000000
26.712102,74.792963,73.325118,179.129734,119.630146,109.052639,130.511097,99.004371,99.767961,72.841555,100.174981,15.405926,12.615773,31.142066,100.122770,42.634538,60.299692,0.000000,0.000000,0.000000
42.993066,87.601988,71.225886,179.129734,119.630146,109.052639,122.522062,97.037546,100.794019,73.935543,120.789005,32.894443,35.612858,46.438910,98.870824,51.682798,57.526434,0.000000,0.000000,0.000000
74.735298,82.144210,67.535626,29.854956,119.630146,107.784585,86.560439,96.999638,98.806141,72.243139,119.452523,80.016554,94.560369,76.262450,99.956232,73.753666,63.208822,0.000000,0.000000,0.000000
89.979102,92.024020,64.731174,29.854956,119.630146,107.784585,98.204040,98.877506,98.832538,77.410672,139.617229,84.505289,102.531559,90.584826,100.356858,78.705178,89.202327,0.000000,0.000000,0.000000
105.163233,95.364106,68.613137,59.709911,119.630146,107.784585,102.767710,98.549850,97.303410,82.830277,136.498841,94.499319,114.412735,104.851135,100.524735,87.124851,108.536331,0.000000,0.000000,0.000000
112.916963,115.241316,73.495628,59.709911,119.630146,107.784585,103.138152,94.784730,97.789991,92.456915,153.991945,102.181046,117.624403,112.136184,100.189541,94.376409,119.041536,0.000000,0.000000,0.000000
116.237819,131.063160,77.948105,29.854956,92.441476,107.784585,99.041490,96.101716,98.915183,98.131134,165.130150,109.530224,120.575992,115.256307,100.189541,100.960183,122.718034,0.000000,0.000000,0.000000
118.809188,139.482037,81.765291,29.854956,92.441476,107.784585,94.777361,92.740793,97.327034,100.939784,167.533087,115.758509,124.421694,117.672247,99.459925,105.990507,120.419495,0.000000,0.000000,0.000000
118.585289,146.302426,88.940166,29.854956,92.441476,107.784585,96.184770,94.821246,97.739332,110.199048,161.549230,116.787653,117.943741,117.461882,100.222960,109.582489,120.211028,0.000000,0.000000,0.000000
125.933289,142.878592,84.920245,29.854956,97.879210,107.784585,99.008220,93.342058,96.841067,105.059372,165.236971,121.559408,127.859138,124.365724,101.167823,114.148852,110.285666,0.000000,0.000000,0.000000
130.581745,144.096368,85.434673,29.854956,97.879210,107.784585,98.981648,92.850303,97.303678,104.091819,165.641888,125.056939,133.857162,128.733199,100.289864,116.137147,94.194164,0.000000,0.000000,0.000000
131.356794,144.823041,89.155055,29.854956,97.879210,107.784585,97.886612,94.339784,98.243207,110.332203,159.530230,125.763540,131.761708,129.461399,104.401818,115.613243,64.445712,0.000000,0.000000,0.000000
132.030490,154.659272,92.338527,29.854956,87.003743,88.763776,112.270547,94.276260,97.581980,114.885453,164.491826,115.807933,121.509682,130.094373,109.620005,110.356551,44.161033,0.000000,0.000000,0.000000
85.147883,147.461725,94.690713,328.404512,87.003743,105.248477,132.368736,95.543677,99.046375,113.821524,152.940753,65.841776,55.765688,86.045635,99.295583,82.144289,24.480893,0.000000,0.000000,0.000000
67.783460,147.527399,93.400165,358.259468,103.316944,102.712369,135.868711,95.074799,98.721428,113.738695,155.123052,51.562813,33.532696,69.730823,96.042331,75.805110,29.392568,0.000000,0.000000,0.000000
68.779775,135.910330,95.706073,179.129734,103.316944,102.712369,127.405033,94.560721,100.584556,107.107188,139.464692,54.586575,43.492150,70.666914,95.432248,72.105839,28.576403,0.000000,0.000000,0.000000
65.708035,126.395564,90.260183,179.129734,103.316944,102.712369,127.017622,95.156655,100.434983,100.679387,137.526669,51.042510,43.883662,67.780849,95.024805,68.038192,28.125095,0.000000,0.000000,0.000000
67.429228,111.575198,98.120209,179.129734,103.316944,103.980423,132.765980,96.012484,101.223753,102.048615,111.676167,47.378534,41.741610,69.398002,94.205497,65.084930,27.474953,0.000000,0.000000,0.000000
73.065127,99.482066,86.316945,179.129734,103.316944,103.980423,126.714790,96.633794,101.214019,90.603442,113.187908,53.221856,58.508832,74.693234,94.665543,64.530251,27.071561,0.000000,0.000000,0.000000
66.604279,111.160145,106.481288,179.129734,103.316944,109.052639,127.583471,99.453869,99.585359,113.708752,102.524369,49.346290,37.004566,68.622918,97.681545,64.476243,27.354875,0.000000,0.000000,0.000000
53.232796,105.418233,104.925690,59.709911,87.003743,102.712369,113.827014,94.895657,103.718891,97.868280,98.670016,46.348692,38.667969,56.059689,94.235042,58.380393,36.203421,0.000000,0.000000,0.000000
48.465324,104.460988,104.664061,89.564867,103.316944,102.712369,123.253607,95.558021,103.501693,100.018572,98.018453,37.963570,26.363161,51.580392,96.847198,56.599536,38.135998,0.000000,0.000000,0.000000
51.079120,104.261935,104.286913,388.114424,103.316944,102.712369,124.408948,94.687110,103.635026,98.580526,98.185481,39.269432,29.574780,54.036194,95.492907,57.628945,38.896217,0.000000,0.000000,0.000000
45.171809,96.879370,104.528790,89.564867,103.316944,102.712369,113.118865,92.479985,103.291950,95.683509,91.022065,40.783267,30.957554,48.485957,96.862809,55.130258,39.652004,0.000000,0.000000,0.000000
46.884877,93.904335,102.627894,59.709911,103.316944,102.712369,112.608800,91.754830,102.994616,93.747557,89.861058,42.483280,34.380076,50.095477,96.722496,56.145905,38.858946,0.000000,0.000000,0.000000
47.398500,94.948224,101.365553,89.564867,97.879210,102.712369,103.471705,92.834554,103.238928,93.110659,91.991511,47.847700,40.675466,50.578053,98.336911,56.715214,33.769512,0.000000,0.000000,0.000000
47.119894,96.502957,101.164933,89.564867,97.879210,102.712369,107.877219,94.682613,103.091838,95.727809,93.683244,44.414740,36.257614,50.316287,94.710302,54.859030,33.983546,0.000000,0.000000,0.000000
46.312170,94.700995,97.007367,29.854956,97.879210,102.712369,106.606737,96.957781,102.995977,94.666488,95.874062,43.963908,36.675135,49.557388,98.449683,53.537367,33.827116,0.000000,0.000000,0.000000
46.829782,89.482098,98.363005,29.854956,97.879210,102.712369,109.706334,98.392859,102.670454,96.270623,89.342000,42.096698,34.536983,50.043712,99.131783,52.562036,37.540592,0.000000,0.000000,0.000000
40.062939,84.405770,98.785003,29.854956,97.879210,102.712369,113.362140,97.414878,102.870271,90.771713,83.913613,35.047424,27.723250,43.685898,96.149899,49.554757,37.886425,0.000000,0.000000,0.000000
42.986431,79.794237,81.169889,29.854956,103.316944,102.712369,114.545867,99.412491,99.394711,82.119093,96.544575,34.704069,35.484269,46.432676,95.130104,47.160850,40.357949,0.000000,0.000000,0.000000
43.666218,78.936110,79.196767,29.854956,103.316944,102.712369,115.370779,102.260559,99.641857,81.902467,97.885772,33.163216,35.922149,47.071373,96.180676,44.370417,30.992684,0.000000,0.000000,0.000000
44.963932,74.847454,81.246486,29.854956,103.316944,102.712369,111.638277,99.409831,98.828853,80.449711,90.473991,35.769610,40.457040,48.290645,96.149899,44.305775,26.940446,0.000000,0.000000,0.000000
43.211538,79.037757,86.576135,29.854956,103.316944,102.712369,105.901927,101.967255,99.528055,88.255753,89.657724,37.938791,37.208013,46.644176,96.073040,44.454434,27.473715,0.000000,0.000000,0.000000
45.366439,72.361257,85.834706,29.854956,114.192412,102.712369,109.507059,101.350505,99.440984,85.893237,82.793164,37.401136,38.995690,48.668822,98.032115,44.880352,28.860992,0.000000,0.000000,0.000000
76.303798,85.135355,112.554055,29.854956,114.192412,100.176261,93.087090,98.198315,101.478041,95.874992,74.284826,75.144743,78.811169,77.736140,99.361254,69.430283,65.186915,0.000000,0.000000,0.000000
143.678494,99.623463,118.096404,29.854956,114.192412,100.176261,79.463883,104.565060,103.423572,106.255233,82.846900,154.339101,159.238570,141.038302,97.554686,139.309564,129.700523,0.000000,0.000000,0.000000
126.801440,101.773897,114.729904,29.854956,81.566009,100.176261,69.794144,102.496173,103.336575,104.493343,87.118637,151.773910,146.228147,125.181399,96.987874,141.629803,165.174291,0.000000,0.000000,0.000000
126.714850,98.351878,112.693768,29.854956,81.566009,100.176261,70.017902,102.741096,103.776303,100.101150,85.710506,151.220598,148.556740,125.100043,97.301954,140.886009,192.024936,0.000000,0.000000,0.000000
134.398786,94.748458,110.015435,29.854956,81.566009,101.444315,74.374364,104.124613,103.513937,97.960521,84.580419,153.905313,156.222267,132.319515,95.751572,142.673322,202.533961,0.000000,0.000000,0.000000
135.364358,96.168769,107.195854,29.854956,81.566009,101.444315,72.607874,102.733973,104.610117,95.184060,88.106382,157.055310,159.995627,133.226723,96.103769,145.942478,212.919820,0.000000,0.000000,0.000000
136.216191,98.966899,108.318217,29.854956,81.566009,101.444315,71.868521,103.149553,104.086746,97.565701,89.730433,158.345986,160.031400,134.027065,97.286201,146.810224,215.661363,0.000000,0.000000,0.000000
138.261069,99.179359,108.531669,29.854956,81.566009,101.444315,72.463292,101.987165,103.981768,96.557557,89.746209,160.458395,162.656001,135.948339,96.334861,149.384575,208.719923,0.000000,0.000000,0.000000
139.881580,102.683697,106.107217,29.854956,81.566009,101.444315,73.428619,100.442148,103.513805,95.117482,95.040316,161.539480,164.821699,137.470896,95.160232,150.789021,192.436852,0.000000,0.000000,0.000000
136.952005,110.011926,107.550743,29.854956,92.441476,101.444315,73.170282,100.305656,102.697530,100.518742,100.456410,160.033586,158.409256,134.718402,97.003530,150.591304,159.775566,0.000000,0.000000,0.000000
139.408418,107.074330,106.219227,29.854956,92.441476,123.001232,73.022691,98.381944,103.246248,96.176873,98.999620,161.888702,163.889280,137.026335,105.557152,151.521575,100.114968,0.000000,0.000000,0.000000
149.079723,105.786131,98.277466,29.854956,92.441476,102.712369,78.065246,99.831392,103.747668,96.669011,105.712437,161.880362,171.937080,146.113047,118.631909,146.876937,71.072336,0.000000,0.000000,0.000000
96.217826,100.652580,72.343196,29.854956,92.441476,102.712369,87.956026,92.256392,97.770814,77.314861,136.640209,96.523363,115.832699,96.446444,105.963494,85.114683,75.340748,0.000000,0.000000,0.000000
90.831424,99.189591,75.335257,119.419823,81.566009,102.712369,103.678827,94.613284,99.175135,77.565828,129.306133,79.957605,100.243739,91.385628,103.406049,74.663620,76.618881,0.000000,0.000000,0.000000
84.575690,100.172686,79.052200,119.419823,92.441476,102.712369,126.006156,95.106994,98.183934,81.380103,124.447638,61.624405,77.715200,85.508028,97.509664,68.319175,77.376504,0.000000,0.000000,0.000000
73.198299,102.148806,82.810794,29.854956,92.441476,100.176261,120.423690,95.327523,97.469593,84.704291,121.142811,56.172112,65.769028,74.818356,93.255255,63.726661,83.171839,0.000000,0.000000,0.000000
68.554457,103.137971,77.714922,298.549557,92.441476,100.176261,117.985361,96.046124,98.281591,82.550768,130.336324,54.067877,63.032112,70.455216,95.039833,61.923289,79.171134,0.000000,0.000000,0.000000
113.947196,104.228420,90.293765,59.709911,92.441476,100.176261,101.990300,96.581480,96.903117,90.991661,113.365182,105.928517,120.348345,113.104143,94.235042,99.337823,89.678258,0.000000,0.000000,0.000000
115.684482,116.628417,94.881040,119.419823,97.879210,101.444315,100.119982,94.482659,96.125552,95.173933,120.719171,109.350590,121.025964,114.736417,95.417095,102.249784,89.770275,0.000000,0.000000,0.000000
125.345884,112.629750,95.291978,59.709911,135.943348,101.444315,104.767209,96.872758,96.008728,98.807676,116.077509,113.773215,127.461582,123.813825,95.996304,105.661374,92.686150,0.000000,0.000000,0.000000
120.624796,109.189100,96.118088,119.419823,81.566009,101.444315,102.957826,96.118058,95.480031,97.910359,111.564356,113.126579,123.535880,119.378108,95.599247,107.341140,93.120536,0.000000,0.000000,0.000000
120.674282,110.599929,98.002515,119.419823,135.943348,101.444315,101.867797,97.098432,95.752360,101.496035,110.832958,113.644386,122.139004,119.424604,98.144188,107.188126,93.321290,0.000000,0.000000,0.000000
129.754645,110.962060,102.044525,89.564867,135.943348,101.444315,101.531199,96.729113,96.856343,100.880562,106.791357,118.020008,133.278697,127.956094,98.417436,106.107385,93.151351,0.000000,0.000000,0.000000
124.627617,110.984936,93.133230,89.564867,81.566009,101.444315,97.682337,94.069938,96.139775,94.395365,117.033629,116.766845,133.325326,123.138975,94.013903,104.998087,88.888073,0.000000,0.000000,0.000000
125.888469,113.325967,90.667107,89.564867,81.566009,101.444315,97.074504,93.357121,96.214498,91.815315,122.752678,117.851378,136.653098,124.323613,95.614458,105.195601,90.895735,0.000000,0.000000,0.000000
127.262902,113.043982,92.479204,89.564867,81.566009,106.516531,95.775607,94.109851,97.316871,92.773245,120.047926,118.582841,138.453976,125.614967,94.874781,103.915818,92.081501,0.000000,0.000000,0.000000
127.681102,120.145693,89.557882,89.564867,81.566009,106.516531,96.212992,93.114064,97.209789,94.766583,131.751537,119.090408,137.524741,126.007888,95.797364,104.901995,86.946944,0.000000,0.000000,0.000000
130.291867,118.327273,88.197749,89.564867,81.566009,106.516531,97.531066,93.531821,97.891895,91.421981,131.758504,120.078319,141.749197,128.460843,109.540078,105.491422,92.668731,0.000000,0.000000,0.000000
68.030733,123.178564,77.749975,59.709911,81.566009,106.516531,104.026228,90.280724,99.721894,83.612002,155.591611,64.457157,69.939023,69.963149,92.694257,68.281024,84.501722,0.000000,0.000000,0.000000
65.641221,122.505437,76.791987,29.854956,81.566009,106.516531,108.294406,92.593540,98.965507,88.191527,156.671774,59.357409,61.996827,67.718073,91.900423,65.222925,83.406485,0.000000,0.000000,0.000000
66.006659,106.509154,73.250436,29.854956,76.128275,106.516531,119.495771,92.100078,99.942871,81.524248,142.799938,51.305440,59.780167,68.061422,97.936256,60.718637,87.757913,0.000000,0.000000,0.000000
53.943703,102.195824,109.611164,29.854956,76.128275,101.444315,110.554941,93.868077,102.189472,101.333969,91.565034,48.670189,39.383811,56.727624,94.338597,58.820214,87.197116,0.000000,0.000000,0.000000
57.103528,101.423149,106.596305,29.854956,76.128275,107.784585,111.928222,94.904786,102.059154,98.930278,93.442886,49.582044,43.667717,59.696450,93.110763,58.770891,86.250024,0.000000,0.000000,0.000000
49.545524,102.418902,105.444250,59.709911,76.128275,107.784585,123.500496,94.537717,102.268662,98.009589,95.391245,38.787840,28.649345,52.595298,94.889762,57.336585,85.521054,0.000000,0.000000,0.000000
47.395863,93.278724,106.047056,59.709911,76.128275,105.248477,119.804942,94.921127,102.311880,96.153316,86.384393,38.143441,29.379355,50.575575,93.024283,54.563014,83.435747,0.000000,0.000000,0.000000
36.177901,96.566405,106.473638,388.114424,76.128275,105.248477,140.738142,94.512469,102.396731,94.904373,89.070783,20.660430,4.830048,40.035695,95.492907,53.406406,82.389657,0.000000,0.000000,0.000000
42.512760,96.028372,106.827877,388.114424,76.128275,105.248477,141.080503,94.611793,102.691354,95.755739,88.280801,24.970619,11.518709,45.987636,95.797364,55.625466,86.370740,0.000000,0.000000,0.000000
37.867359,96.096073,108.256951,388.114424,87.003743,105.248477,129.812541,95.298370,102.383459,95.932201,87.176845,27.161075,12.568228,41.623032,97.523023,53.176055,84.897571,0.000000,0.000000,0.000000
39.464455,99.230558,108.444708,388.114424,87.003743,105.248477,132.899731,94.572791,102.326840,94.842940,89.864543,26.912389,13.265457,43.123590,96.769222,54.192366,80.183666,0.000000,0.000000,0.000000
41.876845,93.945635,111.200319,388.114424,97.879210,105.248477,119.735002,93.064685,101.534111,92.885752,82.970150,34.635692,24.891180,45.390161,96.878424,53.329302,76.989673,0.000000,0.000000,0.000000
42.922835,92.588452,108.992791,388.114424,76.128275,105.248477,128.346844,92.146280,101.747239,90.320078,83.427715,30.740278,22.586524,46.372925,95.009781,53.473802,77.734261,0.000000,0.000000,0.000000
32.565412,90.782977,109.572633,388.114424,103.316944,105.248477,123.051884,91.289200,102.005336,88.438739,81.367996,26.893326,14.695723,36.641566,96.738066,51.207243,69.812862,0.000000,0.000000,0.000000
35.458129,88.943478,78.235675,388.114424,81.566009,103.980423,128.337156,93.301876,98.832426,79.444537,111.650475,23.370946,20.229414,39.359431,96.211474,46.889133,69.044632,0.000000,0.000000,0.000000
38.339664,85.889997,74.350754,388.114424,103.316944,103.980423,128.424408,91.100591,99.138341,73.311309,113.451048,24.456174,27.112193,42.066788,97.176078,46.162373,73.315288,0.000000,0.000000,0.000000
39.337942,86.266271,76.330003,388.114424,76.128275,103.980423,129.366676,91.329115,98.238413,77.213098,110.993371,24.749820,25.452556,43.004724,96.831593,46.665803,74.394956,0.000000,0.000000,0.000000
38.539135,96.842232,81.436222,268.694601,76.128275,103.980423,129.982566,94.295937,99.282300,84.067163,116.788067,25.231804,20.167619,42.254202,97.097571,48.998752,74.686529,0.000000,0.000000,0.000000
43.645259,89.936428,70.458994,59.709911,76.128275,103.980423,124.073892,95.770962,99.092377,74.296511,125.357550,31.830903,35.258251,47.051681,97.713312,50.556232,86.610544,0.000000,0.000000,0.000000
44.553642,82.665554,68.455246,268.694601,125.067880,103.980423,125.498580,96.820638,98.599542,71.715744,118.595756,29.875082,36.990943,47.905156,96.042331,47.346403,86.513101,0.000000,0.000000,0.000000
42.466901,82.598291,66.316656,268.694601,125.067880,103.980423,124.244285,94.450787,98.171713,71.036079,122.320640,28.800212,35.685661,45.944550,98.208345,46.131060,86.662268,0.000000,0.000000,0.000000
43.854600,76.971387,66.322430,268.694601,125.067880,105.248477,123.293893,96.795241,98.426841,72.070253,113.977778,29.102580,37.254441,47.248368,99.099087,44.369025,82.389533,0.000000,0.000000,0.000000
61.557511,74.174093,67.274643,268.694601,114.192412,105.248477,107.982616,98.638979,98.537787,72.660456,108.280972,50.706265,66.470379,63.881208,97.618074,52.513112,93.240910,0.000000,0.000000,0.000000
64.449316,91.222086,68.752542,268.694601,114.192412,105.248477,110.998014,94.454874,98.890601,75.085301,130.305438,53.765340,66.670507,66.598215,96.847198,58.464704,96.878407,0.000000,0.000000,0.000000
72.596483,93.364234,67.762643,268.694601,114.192412,105.248477,108.212095,93.743376,97.806914,72.845666,135.313618,61.262281,79.096580,74.252918,96.800397,61.814419,93.405435,0.000000,0.000000,0.000000
74.998674,90.387925,64.228221,268.694601,97.879210,105.248477,108.171882,94.198258,98.883173,69.415844,138.208840,62.730340,83.919237,76.509906,96.165285,62.168891,99.803228,0.000000,0.000000,0.000000
75.000040,90.829065,64.811398,59.709911,81.566009,105.248477,109.336823,92.604144,99.241662,68.297260,137.633691,62.650952,83.893811,76.511189,96.894045,63.181220,104.204192,0.000000,0.000000,0.000000
73.341351,89.757881,65.035930,59.709911,103.316944,105.248477,107.040134,92.745038,99.530157,66.905794,135.540953,62.582876,84.109914,74.952761,99.033762,62.413523,103.856927,0.000000,0.000000,0.000000
73.711771,96.030823,76.210049,59.709911,97.879210,105.248477,108.171557,93.207233,101.491151,75.106233,123.751283,62.921515,79.102726,75.300790,99.690920,63.819686,116.455322,0.000000,0.000000,0.000000
72.782405,92.475098,71.116029,59.709911,97.879210,102.712369,107.895160,93.296736,100.508035,73.248770,127.705206,62.760203,79.263082,74.427601,96.909670,64.165330,113.522276,0.000000,0.000000,0.000000
74.341743,93.580996,75.790744,59.709911,97.879210,105.248477,109.386986,93.024714,99.900199,76.863767,121.261460,64.277029,78.104311,75.892683,98.000141,66.987602,113.840549,0.000000,0.000000,0.000000
72.675101,90.798895,76.346580,59.709911,87.003743,105.248477,112.337322,93.972902,100.367603,76.866412,116.799847,62.025542,74.440427,74.326783,96.582589,67.315158,117.479381,0.000000,0.000000,0.000000
74.074570,96.639928,78.999325,59.709911,87.003743,109.052639,112.588092,96.187529,99.383957,83.024352,120.139140,63.172687,72.336510,75.641660,103.041301,68.351941,119.180271,0.000000,0.000000,0.000000
164.248136,100.056073,88.707131,59.709911,87.003743,109.052639,96.842095,95.785771,98.792040,89.446582,110.773588,156.842658,182.884209,160.364590,96.925301,140.887787,116.433869,0.000000,0.000000,0.000000
164.722119,99.543366,82.696915,59.709911,87.003743,109.052639,82.580017,100.352554,100.585830,90.231711,118.215470,169.550054,191.291618,160.809922,93.706045,150.361232,117.568537,0.000000,0.000000,0.000000
158.562035,83.639781,74.204443,29.854956,108.754678,107.784585,80.384893,99.657795,99.543885,79.618255,110.696598,167.049460,191.576285,155.022191,94.994762,149.562183,127.095895,0.000000,0.000000,0.000000
158.239924,85.006051,72.256940,29.854956,92.441476,107.784585,81.921559,98.644556,100.101875,76.768301,115.537130,164.300867,191.966243,154.719550,97.160366,146.184475,154.546799,0.000000,0.000000,0.000000
152.697234,82.617836,69.098413,29.854956,114.192412,107.784585,78.582265,98.064894,99.455955,74.066650,117.424047,161.838678,189.026147,149.511895,97.396575,143.697031,179.297505,0.000000,0.000000,0.000000
151.806069,78.783781,65.422877,29.854956,114.192412,107.784585,78.630977,96.506251,99.814668,67.935818,118.265612,160.283604,191.532235,148.674597,98.692210,141.674257,196.530674,0.000000,0.000000,0.000000
149.777002,67.551417,62.188967,29.854956,114.192412,107.784585,78.399392,99.906073,98.854300,66.336033,106.677400,158.059714,190.234389,146.768179,98.256518,139.234892,179.616650,0.000000,0.000000,0.000000
148.785428,48.700988,54.876593,29.854956,108.754678,106.516531,78.898227,102.879490,99.752809,55.378546,87.156932,155.743154,195.174247,145.836541,94.043328,136.311908,168.466563,0.000000,0.000000,0.000000
142.383830,48.468036,44.762841,59.709911,108.754678,103.980423,81.017300,103.023187,98.872957,50.393202,106.338145,146.829032,189.382615,139.821895,95.205460,127.849831,155.950267,0.000000,0.000000,0.000000
139.862008,55.407180,55.237433,29.854956,97.879210,77.351290,87.701646,105.599851,95.315893,62.377450,98.510801,140.003659,175.562185,137.452507,95.356532,124.052636,150.914821,0.000000,0.000000,0.000000
115.613133,45.510512,28.325950,29.854956,76.128275,63.402697,84.551986,102.371208,102.867746,36.480478,157.789661,125.484997,164.225304,114.669381,119.480730,117.491613,108.626755,0.000000,0.000000,0.000000
73.067820,37.186500,22.350373,29.854956,87.003743,68.474913,81.120122,100.462402,95.869870,30.524882,163.399918,80.243874,120.102506,74.695764,110.764481,70.413904,80.654166,0.000000,0.000000,0.000000
84.628442,47.612486,46.190679,59.709911,76.128275,63.402697,95.898930,103.484107,103.249834,46.439323,101.231999,78.111555,115.689243,85.557592,106.152497,69.569702,48.570223,0.000000,0.000000,0.000000
100.569422,69.737534,49.709360,29.854956,87.003743,64.670751,83.395452,94.685368,101.948608,52.279675,137.777949,102.466078,138.154842,100.535003,102.113316,87.524280,39.615291,0.000000,0.000000,0.000000
110.092794,76.774521,91.289711,29.854956,108.754678,72.279075,76.750479,101.851958,94.184031,92.242145,82.593636,118.340595,129.837283,109.482724,101.167823,101.599283,40.241031,0.000000,0.000000,0.000000
107.380293,81.928836,93.929597,29.854956,108.754678,71.011021,70.690419,105.113573,94.584639,94.679327,85.661490,123.176846,128.786934,106.934183,101.167823,107.465511,37.612756,0.000000,0.000000,0.000000
105.162416,96.464013,98.100467,29.854956,103.316944,97.640153,70.377944,101.375942,95.285799,103.308289,96.570738,125.276707,121.354424,104.850369,101.167823,113.371462,43.069188,0.000000,0.000000,0.000000
113.962655,94.391300,99.232620,29.854956,103.316944,97.640153,71.884514,103.084476,94.920481,105.406478,93.417623,132.035378,129.511682,113.118667,101.167823,118.954082,41.565247,0.000000,0.000000,0.000000
122.120719,94.066042,105.059324,29.854956,103.316944,97.640153,72.992113,103.293896,95.353583,108.453610,87.932530,136.810879,136.599825,120.783609,102.234921,121.001665,37.560951,0.000000,0.000000,0.000000
125.307076,96.641528,107.681249,29.854956,81.566009,97.640153,72.988630,104.911382,96.537958,112.223989,88.140397,138.109211,138.118599,123.777363,109.395641,120.285343,43.390202,0.000000,0.000000,0.000000
104.963391,119.110312,117.008278,29.854956,108.754678,97.640153,83.563147,98.905568,96.471698,120.632349,99.973310,110.614957,103.340420,104.663373,106.749274,98.822849,43.774060,0.000000,0.000000,0.000000
78.246993,96.972560,110.617155,29.854956,103.316944,97.640153,83.848938,102.435163,96.635436,111.497141,86.094949,82.081083,77.355464,79.561876,102.613467,71.463708,51.074022,0.000000,0.000000,0.000000
124.550504,105.290486,112.893621,29.854956,76.128275,97.640153,91.845125,99.954959,96.951624,112.961354,91.594844,118.618449,125.816603,123.066523,97.999861,102.765571,53.907828,0.000000,0.000000,0.000000
147.211816,111.596329,118.817575,29.854956,76.128275,97.640153,89.268978,100.736288,98.600126,116.120734,92.240261,142.023992,151.892488,144.358048,91.662121,122.119199,57.739985,0.000000,0.000000,0.000000
165.775014,107.235203,115.041937,29.854956,87.003743,97.640153,79.208621,104.002382,98.084229,117.218961,91.544549,172.043944,178.754703,161.799174,91.606230,150.688176,56.365439,0.000000,0.000000,0.000000
186.932307,106.396804,93.839155,29.854956,76.128275,97.640153,78.124971,103.173181,100.183132,104.505211,111.351430,201.760776,211.458988,181.677592,94.087501,185.062275,60.178416,0.000000,0.000000,0.000000
221.324097,123.241694,108.116071,29.854956,76.128275,109.052639,74.373975,102.354717,100.060487,118.319191,111.948610,249.393536,245.683672,213.990534,92.966718,237.667075,64.431474,0.000000,0.000000,0.000000
216.674580,74.503459,71.664051,29.854956,92.441476,110.320693,64.707192,97.503949,101.834581,72.336954,102.100150,263.439385,272.698277,209.622062,91.676105,259.409267,60.661132,0.000000,0.000000,0.000000
187.182565,57.311172,58.597336,29.854956,87.003743,110.320693,63.586204,97.758623,103.923858,54.623059,96.053394,242.300317,249.297766,181.912723,93.110763,247.507185,63.057703,0.000000,0.000000,0.000000
182.770639,69.057558,60.751756,29.854956,92.441476,128.073448,64.005393,93.508459,103.263277,56.408258,111.635850,238.282608,242.870073,177.767481,93.487378,244.683959,64.725994,0.000000,0.000000,0.000000
